,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
CTB-4E7.1,0.0021181185840429646,-0.0160689218170667,0.29516137310365326,0.0038978173096366467,0.9968899996228415,
CTC-248O19.1,0.10708066743394032,0.02634393919008073,0.32045285031092224,0.06975796209609524,0.9443863070149777,
CYFIP2,30.27914380434241,-0.012698583829077171,0.13480250271488387,-0.0798811188099239,0.9363318068415867,0.9850391907680328
FNDC9,0.028018369728817178,-0.07599417208045789,0.33996720969444116,-0.14113212290994046,0.8877655672100977,
CTB-47B11.3,0.05230472147841392,-0.07517927404757056,0.3390635879835016,-0.17488508451097445,0.8611699304892237,
ADAM19,8.043883322466767,-0.26299976624170357,0.29483528211118903,-1.4885134338787902,0.13661554202540963,0.317298521712995
NIPAL4,0.10933736356777883,-0.055331772888492975,0.34247989546374386,-0.24633458142459727,0.8054232424248982,
AC106801.1,0.01653664646669913,0.0012538543439217216,0.40660789877301784,0.02837217320979287,0.9773653178254267,
SOX30,0.05387378880677879,0.04644830532934314,0.3931151213507745,0.20396355452478104,0.8383819794681976,
THG1L,4.70176305442246,0.14135329178329328,0.09188781376840621,1.6754919747437094,0.09383774435239725,0.2410251182775192
LSM11,0.3293399846146481,0.1804636758592994,0.21719094772966044,0.8099172651809603,0.41798772816387963,0.6676524034438626
CLINT1,29.530088178389963,-0.10875274605360474,0.1185735749424314,-1.0537078111713645,0.2920167116133128,0.5331062359329799
RP11-524N5.1,0.03425232089108935,-0.02074005850239922,0.3044813350878076,-0.023884387355629373,0.9809448278167592,
EBF1,2.393448631134253,-0.036629028213771266,0.3395920272697689,-0.3451861817554457,0.7299544064299649,0.8933321660805782
RP11-175K6.1,0.2850860512972199,-0.0721661607614537,0.34323083359047557,-0.3577630920719346,0.7205206130888733,0.8887316633398302
RNF145,15.458046433202012,-0.43446029074952663,0.06977496319623455,-6.364689726477863,1.9568490106873901e-10,5.767951102149613e-09
UBLCP1,10.599535403516013,0.26212537401350555,0.0994549526281945,2.841366353865582,0.004492067569071725,0.022316272901144112
AC008697.1,0.2690107949519876,-0.056522037855118425,0.3195576391274513,-0.1738479107730504,0.8619849903010763,0.9598779017875475
TTC1,14.814703202874092,0.22146446269381967,0.08144081200594398,2.9174689273193306,0.0035288480667170835,0.018325091547598947
PWWP2A,8.158978554272743,0.36408500618141354,0.1682322236479687,2.5390952016013837,0.011113957589157125,0.046809621464304715
CTB-127C13.1,0.06118927786945117,-0.0016021457464065526,0.3796072522184732,0.0151961133392137,0.9878757224110166,
CCNJL,0.9477733290505393,-0.12634050958151627,0.3639130690035879,-0.9591020552688472,0.3375073351352581,0.5840794279658299
ZBED8,0.01862701323640237,0.042835018041831326,0.4069715394211895,0.13302561617339306,0.8941731217585663,
SLU7,18.086619411633915,-0.24835400372353553,0.08336862918543309,-3.149224028716889,0.0016370464580261381,0.009689851006227072
PTTG1,8.924577773227224,0.35263265953146544,0.2721013544438409,1.1145800352612754,0.2650304296749063,0.5010527248112582
MIR3142HG,1.3290612572071856,-2.119819352251718,0.3613021630609706,-5.141855283065936,2.720386311098091e-07,4.5688056604266784e-06
GABRB2,0.003897032569061025,-0.007936300870635495,0.33068891136147566,0.004367875131156126,0.9965149509508271,
RP11-541P9.3,0.2326884107726763,-0.0033487005030888493,0.34338837099292097,0.03194324938466432,0.9745173082018349,0.9946669083096312
CCNG1,30.54100084989298,0.04998183511077928,0.15945149436756287,0.43897002750533015,0.6606832541853642,0.8594843977658437
NUDCD2,15.756598523852851,0.32678870613889643,0.10498925292623217,3.4107683280048278,0.0006478010816387671,0.004377091206376839
HMMR,0.8528434870647076,0.036365458141520576,0.3448769060683928,0.33114779397606897,0.7405328518566664,0.9002615693035199
MAT2B,38.24148267408993,0.46507324711158005,0.12054560249483777,4.18430298859104,2.860423912277282e-05,0.00029146698801028344
CTB-178M22.2,0.035845776153933764,0.018984646881730665,0.46293835329435634,0.13641949648607926,0.8914896617914909,
WWC1,0.43925213994983014,-0.024894332945537712,0.34446594313284323,-0.16090061747286857,0.8721716759691046,0.9641430134972769
RARS,7.1414196713174585,-0.028080536840827407,0.07919599746147855,-0.36249626538459667,0.7169812138351865,0.8872533023820841
PANK3,3.986225935429495,-0.015957934709443185,0.11477592420622632,-0.1471715599701211,0.882996607990651,0.9665116581960602
SLIT3,0.04540844615904343,-0.041034575633527776,0.30178676007306826,-0.101178262731843,0.9194089519832408,
SPDL1,1.50913145177261,0.2196085997987582,0.21398008389680706,1.4050047720945054,0.16001985923559148,0.3548118121409239
DOCK2,19.143331199152374,-0.17462789451632277,0.0923055337455876,-2.013095794541437,0.04410455257755642,0.13793092570485374
FAM196B,0.002319884655065138,-0.008655204912156695,0.324849016938429,0.0069630365099610835,0.9944443455657098,
FOXI1,0.04641127339647425,-0.14129381023555065,0.3675435361798283,-0.34276256336599537,0.7317770917655773,
LINC01187,0.003379336708820466,-0.013646616218236695,0.3325762119649389,0.006375505768523497,0.9949131168411613,
LCP2,52.97096266297061,-0.0793384277260163,0.1406156516896664,-0.6745857137572705,0.49993901203072766,0.7408965577395781
