ligand_complex,receptor_complex,source,target,resources,n_resources,mean_lrscore,max_lrscore,min_lrscore
VTN,ITGA5,Naive B cells,Non-classical monocytes,['connectomedb2020'],1,,,
VTN,ITGA5,Naive B cells,Plasma cells,['connectomedb2020'],1,,,
VTN,ITGA5,Naive B cells,Regulatory T cells,['connectomedb2020'],1,,,
VTN,ITGA5,Naive B cells,Tcm/Naive cytotoxic T cells,['connectomedb2020'],1,,,
VTN,ITGA5,Naive B cells,Tcm/Naive helper T cells,['connectomedb2020'],1,,,
VTN,ITGA5,Naive B cells,Tem/Effector helper T cells,['connectomedb2020'],1,,,
VTN,ITGA5,Naive B cells,Tem/Temra cytotoxic T cells,['connectomedb2020'],1,,,
VTN,ITGA5,Naive B cells,Tem/Trm cytotoxic T cells,['connectomedb2020'],1,,,
VTN,ITGA5,Naive B cells,pDC,['connectomedb2020'],1,,,
VTN,ITGA5,Non-classical monocytes,Late erythroid,['connectomedb2020'],1,,,
VTN,ITGA5,Non-classical monocytes,MAIT cells,['connectomedb2020'],1,,,
VTN,ITGA5,Non-classical monocytes,Mast cells,['connectomedb2020'],1,,,
VTN,ITGA5,Non-classical monocytes,Megakaryocyte precursor,['connectomedb2020'],1,,,
VTN,ITGA5,Non-classical monocytes,Megakaryocytes/platelets,['connectomedb2020'],1,,,
VTN,ITGA5,Non-classical monocytes,Memory B cells,['connectomedb2020'],1,,,
VTN,ITGA5,Non-classical monocytes,Naive B cells,['connectomedb2020'],1,,,
VTN,ITGA5,Non-classical monocytes,Non-classical monocytes,['connectomedb2020'],1,,,
VTN,ITGA5,Non-classical monocytes,Plasma cells,['connectomedb2020'],1,,,
VTN,ITGA5,Non-classical monocytes,Regulatory T cells,['connectomedb2020'],1,,,
VTN,ITGA5,Non-classical monocytes,Tcm/Naive cytotoxic T cells,['connectomedb2020'],1,,,
VTN,ITGA5,Non-classical monocytes,Tcm/Naive helper T cells,['connectomedb2020'],1,,,
VTN,ITGA5,Non-classical monocytes,Tem/Effector helper T cells,['connectomedb2020'],1,,,
VTN,ITGA5,Non-classical monocytes,Tem/Trm cytotoxic T cells,['connectomedb2020'],1,,,
VTN,ITGA5,Non-classical monocytes,pDC,['connectomedb2020'],1,,,
VTN,ITGA5,Plasma cells,CD16+ NK cells,['connectomedb2020'],1,,,
VTN,ITGA5,Plasma cells,Classical monocytes,['connectomedb2020'],1,,,
VTN,ITGA5,Plasma cells,DC2,['connectomedb2020'],1,,,
VTN,ITGA5,Plasma cells,Late erythroid,['connectomedb2020'],1,,,
VTN,ITGA5,Plasma cells,MAIT cells,['connectomedb2020'],1,,,
VTN,ITGA5,Plasma cells,Mast cells,['connectomedb2020'],1,,,
VTN,ITGA5,Plasma cells,Megakaryocyte precursor,['connectomedb2020'],1,,,
VTN,ITGA5,Plasma cells,Megakaryocytes/platelets,['connectomedb2020'],1,,,
VTN,ITGA5,Plasma cells,Memory B cells,['connectomedb2020'],1,,,
VTN,ITGA5,Plasma cells,NK cells,['connectomedb2020'],1,,,
VTN,ITGA5,Plasma cells,Naive B cells,['connectomedb2020'],1,,,
VTN,ITGA5,Plasma cells,Non-classical monocytes,['connectomedb2020'],1,,,
VTN,ITGA5,Plasma cells,Plasma cells,['connectomedb2020'],1,,,
VTN,ITGA5,Plasma cells,Regulatory T cells,['connectomedb2020'],1,,,
VTN,ITGA5,Plasma cells,Tcm/Naive cytotoxic T cells,['connectomedb2020'],1,,,
VTN,ITGA5,Plasma cells,Tcm/Naive helper T cells,['connectomedb2020'],1,,,
VTN,ITGA5,Plasma cells,Tem/Effector helper T cells,['connectomedb2020'],1,,,
VTN,ITGA5,Plasma cells,Tem/Temra cytotoxic T cells,['connectomedb2020'],1,,,
VTN,ITGA5,Plasma cells,Tem/Trm cytotoxic T cells,['connectomedb2020'],1,,,
VTN,ITGA5,Plasma cells,pDC,['connectomedb2020'],1,,,
VTN,ITGA5,Regulatory T cells,CD16+ NK cells,['connectomedb2020'],1,,,
VTN,ITGA5,Regulatory T cells,Classical monocytes,['connectomedb2020'],1,,,
VTN,ITGA5,Regulatory T cells,DC2,['connectomedb2020'],1,,,
VTN,ITGA5,Regulatory T cells,Late erythroid,['connectomedb2020'],1,,,
VTN,ITGA5,Regulatory T cells,MAIT cells,['connectomedb2020'],1,,,
VTN,ITGA5,Regulatory T cells,Mast cells,['connectomedb2020'],1,,,
VTN,ITGA5,Regulatory T cells,Megakaryocyte precursor,['connectomedb2020'],1,,,
VTN,ITGA5,Regulatory T cells,Megakaryocytes/platelets,['connectomedb2020'],1,,,
VTN,ITGA5,Regulatory T cells,Memory B cells,['connectomedb2020'],1,,,
VTN,ITGA5,Regulatory T cells,NK cells,['connectomedb2020'],1,,,
VTN,ITGA5,Regulatory T cells,Naive B cells,['connectomedb2020'],1,,,
VTN,ITGA5,Regulatory T cells,Non-classical monocytes,['connectomedb2020'],1,,,
VTN,ITGA5,Regulatory T cells,Plasma cells,['connectomedb2020'],1,,,
VTN,ITGA5,Regulatory T cells,Regulatory T cells,['connectomedb2020'],1,,,
VTN,ITGA5,Regulatory T cells,Tcm/Naive cytotoxic T cells,['connectomedb2020'],1,,,
VTN,ITGA5,Regulatory T cells,Tcm/Naive helper T cells,['connectomedb2020'],1,,,
VTN,ITGA5,Regulatory T cells,Tem/Effector helper T cells,['connectomedb2020'],1,,,
VTN,ITGA5,Regulatory T cells,Tem/Temra cytotoxic T cells,['connectomedb2020'],1,,,
VTN,ITGA5,Regulatory T cells,Tem/Trm cytotoxic T cells,['connectomedb2020'],1,,,
VTN,ITGA5,Regulatory T cells,pDC,['connectomedb2020'],1,,,
VTN,ITGA5,Tcm/Naive cytotoxic T cells,CD16+ NK cells,['connectomedb2020'],1,,,
VTN,ITGA5,Tcm/Naive cytotoxic T cells,Classical monocytes,['connectomedb2020'],1,,,
VTN,ITGA5,Tcm/Naive cytotoxic T cells,DC2,['connectomedb2020'],1,,,
VTN,ITGA5,Tcm/Naive cytotoxic T cells,Late erythroid,['connectomedb2020'],1,,,
VTN,ITGA5,Tcm/Naive cytotoxic T cells,MAIT cells,['connectomedb2020'],1,,,
VTN,ITGA5,Tcm/Naive cytotoxic T cells,Mast cells,['connectomedb2020'],1,,,
VTN,ITGA5,Tcm/Naive cytotoxic T cells,Megakaryocyte precursor,['connectomedb2020'],1,,,
VTN,ITGA5,Tcm/Naive cytotoxic T cells,Megakaryocytes/platelets,['connectomedb2020'],1,,,
VTN,ITGA5,Tcm/Naive cytotoxic T cells,Memory B cells,['connectomedb2020'],1,,,
VTN,ITGA5,Tcm/Naive cytotoxic T cells,NK cells,['connectomedb2020'],1,,,
VTN,ITGA5,Tcm/Naive cytotoxic T cells,Naive B cells,['connectomedb2020'],1,,,
VTN,ITGA5,Tcm/Naive cytotoxic T cells,Non-classical monocytes,['connectomedb2020'],1,,,
VTN,ITGA5,Tcm/Naive cytotoxic T cells,Plasma cells,['connectomedb2020'],1,,,
VTN,ITGA5,Tcm/Naive cytotoxic T cells,Regulatory T cells,['connectomedb2020'],1,,,
VTN,ITGA5,Tcm/Naive cytotoxic T cells,Tcm/Naive cytotoxic T cells,['connectomedb2020'],1,,,
VTN,ITGA5,Tcm/Naive cytotoxic T cells,Tcm/Naive helper T cells,['connectomedb2020'],1,,,
VTN,ITGA5,Tcm/Naive cytotoxic T cells,Tem/Effector helper T cells,['connectomedb2020'],1,,,
VTN,ITGA5,Tcm/Naive cytotoxic T cells,Tem/Temra cytotoxic T cells,['connectomedb2020'],1,,,
VTN,ITGA5,Tcm/Naive cytotoxic T cells,Tem/Trm cytotoxic T cells,['connectomedb2020'],1,,,
VTN,ITGA5,Tcm/Naive cytotoxic T cells,pDC,['connectomedb2020'],1,,,
VTN,ITGA5,Tcm/Naive helper T cells,Late erythroid,['connectomedb2020'],1,,,
VTN,ITGA5,Tcm/Naive helper T cells,MAIT cells,['connectomedb2020'],1,,,
VTN,ITGA5,Tcm/Naive helper T cells,Mast cells,['connectomedb2020'],1,,,
VTN,ITGA5,Tcm/Naive helper T cells,Megakaryocyte precursor,['connectomedb2020'],1,,,
VTN,ITGA5,Tcm/Naive helper T cells,Megakaryocytes/platelets,['connectomedb2020'],1,,,
VTN,ITGA5,Tcm/Naive helper T cells,Memory B cells,['connectomedb2020'],1,,,
VTN,ITGA5,Tcm/Naive helper T cells,Naive B cells,['connectomedb2020'],1,,,
VTN,ITGA5,Tcm/Naive helper T cells,Non-classical monocytes,['connectomedb2020'],1,,,
VTN,ITGA5,Tcm/Naive helper T cells,Plasma cells,['connectomedb2020'],1,,,
VTN,ITGA5,Tcm/Naive helper T cells,Regulatory T cells,['connectomedb2020'],1,,,
VTN,ITGA5,Tcm/Naive helper T cells,Tcm/Naive cytotoxic T cells,['connectomedb2020'],1,,,
VTN,ITGA5,Tcm/Naive helper T cells,Tcm/Naive helper T cells,['connectomedb2020'],1,,,
VTN,ITGA5,Tcm/Naive helper T cells,Tem/Effector helper T cells,['connectomedb2020'],1,,,
VTN,ITGA5,Tcm/Naive helper T cells,Tem/Trm cytotoxic T cells,['connectomedb2020'],1,,,
VTN,ITGA5,Tcm/Naive helper T cells,pDC,['connectomedb2020'],1,,,
VTN,ITGA5,Tem/Effector helper T cells,CD16+ NK cells,['connectomedb2020'],1,,,
VTN,ITGA5,Tem/Effector helper T cells,Classical monocytes,['connectomedb2020'],1,,,
VTN,ITGA5,Tem/Effector helper T cells,DC2,['connectomedb2020'],1,,,
VTN,ITGA5,Tem/Effector helper T cells,Late erythroid,['connectomedb2020'],1,,,
VTN,ITGA5,Tem/Effector helper T cells,MAIT cells,['connectomedb2020'],1,,,
VTN,ITGA5,Tem/Effector helper T cells,Mast cells,['connectomedb2020'],1,,,
VTN,ITGA5,Tem/Effector helper T cells,Megakaryocyte precursor,['connectomedb2020'],1,,,
VTN,ITGA5,Tem/Effector helper T cells,Megakaryocytes/platelets,['connectomedb2020'],1,,,
VTN,ITGA5,Tem/Effector helper T cells,Memory B cells,['connectomedb2020'],1,,,
VTN,ITGA5,Tem/Effector helper T cells,NK cells,['connectomedb2020'],1,,,
VTN,ITGA5,Tem/Effector helper T cells,Naive B cells,['connectomedb2020'],1,,,
VTN,ITGA5,Tem/Effector helper T cells,Non-classical monocytes,['connectomedb2020'],1,,,
VTN,ITGA5,Tem/Effector helper T cells,Plasma cells,['connectomedb2020'],1,,,
VTN,ITGA5,Tem/Effector helper T cells,Regulatory T cells,['connectomedb2020'],1,,,
VTN,ITGA5,Tem/Effector helper T cells,Tcm/Naive cytotoxic T cells,['connectomedb2020'],1,,,
VTN,ITGA5,Tem/Effector helper T cells,Tcm/Naive helper T cells,['connectomedb2020'],1,,,
VTN,ITGA5,Tem/Effector helper T cells,Tem/Effector helper T cells,['connectomedb2020'],1,,,
VTN,ITGA5,Tem/Effector helper T cells,Tem/Temra cytotoxic T cells,['connectomedb2020'],1,,,
VTN,ITGA5,Tem/Effector helper T cells,Tem/Trm cytotoxic T cells,['connectomedb2020'],1,,,
VTN,ITGA5,Tem/Effector helper T cells,pDC,['connectomedb2020'],1,,,
VTN,ITGA5,Tem/Temra cytotoxic T cells,CD16+ NK cells,['connectomedb2020'],1,,,
VTN,ITGA5,Tem/Temra cytotoxic T cells,Classical monocytes,['connectomedb2020'],1,,,
VTN,ITGA5,Tem/Temra cytotoxic T cells,DC2,['connectomedb2020'],1,,,
VTN,ITGA5,Tem/Temra cytotoxic T cells,Late erythroid,['connectomedb2020'],1,,,
VTN,ITGA5,Tem/Temra cytotoxic T cells,MAIT cells,['connectomedb2020'],1,,,
VTN,ITGA5,Tem/Temra cytotoxic T cells,Mast cells,['connectomedb2020'],1,,,
VTN,ITGA5,Tem/Temra cytotoxic T cells,Megakaryocyte precursor,['connectomedb2020'],1,,,
VTN,ITGA5,Tem/Temra cytotoxic T cells,Megakaryocytes/platelets,['connectomedb2020'],1,,,
VTN,ITGA5,Tem/Temra cytotoxic T cells,Memory B cells,['connectomedb2020'],1,,,
VTN,ITGA5,Tem/Temra cytotoxic T cells,NK cells,['connectomedb2020'],1,,,
VTN,ITGA5,Tem/Temra cytotoxic T cells,Naive B cells,['connectomedb2020'],1,,,
VTN,ITGA5,Tem/Temra cytotoxic T cells,Non-classical monocytes,['connectomedb2020'],1,,,
VTN,ITGA5,Tem/Temra cytotoxic T cells,Plasma cells,['connectomedb2020'],1,,,
VTN,ITGA5,Tem/Temra cytotoxic T cells,Regulatory T cells,['connectomedb2020'],1,,,
VTN,ITGA5,Tem/Temra cytotoxic T cells,Tcm/Naive cytotoxic T cells,['connectomedb2020'],1,,,
VTN,ITGA5,Tem/Temra cytotoxic T cells,Tcm/Naive helper T cells,['connectomedb2020'],1,,,
VTN,ITGA5,Tem/Temra cytotoxic T cells,Tem/Effector helper T cells,['connectomedb2020'],1,,,
VTN,ITGA5,Tem/Temra cytotoxic T cells,Tem/Temra cytotoxic T cells,['connectomedb2020'],1,,,
VTN,ITGA5,Tem/Temra cytotoxic T cells,Tem/Trm cytotoxic T cells,['connectomedb2020'],1,,,
VTN,ITGA5,Tem/Temra cytotoxic T cells,pDC,['connectomedb2020'],1,,,
VTN,ITGA5,Tem/Trm cytotoxic T cells,CD16+ NK cells,['connectomedb2020'],1,,,
VTN,ITGA5,Tem/Trm cytotoxic T cells,Classical monocytes,['connectomedb2020'],1,,,
VTN,ITGA5,Tem/Trm cytotoxic T cells,DC2,['connectomedb2020'],1,,,
VTN,ITGA5,Tem/Trm cytotoxic T cells,Late erythroid,['connectomedb2020'],1,,,
VTN,ITGA5,Tem/Trm cytotoxic T cells,MAIT cells,['connectomedb2020'],1,,,
VTN,ITGA5,Tem/Trm cytotoxic T cells,Mast cells,['connectomedb2020'],1,,,
VTN,ITGA5,Tem/Trm cytotoxic T cells,Megakaryocyte precursor,['connectomedb2020'],1,,,
VTN,ITGA5,Tem/Trm cytotoxic T cells,Megakaryocytes/platelets,['connectomedb2020'],1,,,
VTN,ITGA5,Tem/Trm cytotoxic T cells,Memory B cells,['connectomedb2020'],1,,,
VTN,ITGA5,Tem/Trm cytotoxic T cells,NK cells,['connectomedb2020'],1,,,
VTN,ITGA5,Tem/Trm cytotoxic T cells,Naive B cells,['connectomedb2020'],1,,,
VTN,ITGA5,Tem/Trm cytotoxic T cells,Non-classical monocytes,['connectomedb2020'],1,,,
VTN,ITGA5,Tem/Trm cytotoxic T cells,Plasma cells,['connectomedb2020'],1,,,
VTN,ITGA5,Tem/Trm cytotoxic T cells,Regulatory T cells,['connectomedb2020'],1,,,
VTN,ITGA5,Tem/Trm cytotoxic T cells,Tcm/Naive cytotoxic T cells,['connectomedb2020'],1,,,
VTN,ITGA5,Tem/Trm cytotoxic T cells,Tcm/Naive helper T cells,['connectomedb2020'],1,,,
VTN,ITGA5,Tem/Trm cytotoxic T cells,Tem/Effector helper T cells,['connectomedb2020'],1,,,
VTN,ITGA5,Tem/Trm cytotoxic T cells,Tem/Temra cytotoxic T cells,['connectomedb2020'],1,,,
VTN,ITGA5,Tem/Trm cytotoxic T cells,Tem/Trm cytotoxic T cells,['connectomedb2020'],1,,,
VTN,ITGA5,Tem/Trm cytotoxic T cells,pDC,['connectomedb2020'],1,,,
VTN,ITGA5,pDC,CD16+ NK cells,['connectomedb2020'],1,,,
VTN,ITGA5,pDC,Classical monocytes,['connectomedb2020'],1,,,
VTN,ITGA5,pDC,DC2,['connectomedb2020'],1,,,
VTN,ITGA5,pDC,Late erythroid,['connectomedb2020'],1,,,
VTN,ITGA5,pDC,MAIT cells,['connectomedb2020'],1,,,
VTN,ITGA5,pDC,Mast cells,['connectomedb2020'],1,,,
VTN,ITGA5,pDC,Megakaryocyte precursor,['connectomedb2020'],1,,,
VTN,ITGA5,pDC,Megakaryocytes/platelets,['connectomedb2020'],1,,,
VTN,ITGA5,pDC,Memory B cells,['connectomedb2020'],1,,,
VTN,ITGA5,pDC,NK cells,['connectomedb2020'],1,,,
VTN,ITGA5,pDC,Naive B cells,['connectomedb2020'],1,,,
VTN,ITGA5,pDC,Non-classical monocytes,['connectomedb2020'],1,,,
VTN,ITGA5,pDC,Plasma cells,['connectomedb2020'],1,,,
VTN,ITGA5,pDC,Regulatory T cells,['connectomedb2020'],1,,,
VTN,ITGA5,pDC,Tcm/Naive cytotoxic T cells,['connectomedb2020'],1,,,
VTN,ITGA5,pDC,Tcm/Naive helper T cells,['connectomedb2020'],1,,,
VTN,ITGA5,pDC,Tem/Effector helper T cells,['connectomedb2020'],1,,,
VTN,ITGA5,pDC,Tem/Temra cytotoxic T cells,['connectomedb2020'],1,,,
VTN,ITGA5,pDC,Tem/Trm cytotoxic T cells,['connectomedb2020'],1,,,
VTN,ITGA5,pDC,pDC,['connectomedb2020'],1,,,
VTN,ITGA8_ITGB1,CD16+ NK cells,CD16+ NK cells,['cellchatdb'],1,,,
VTN,ITGA8_ITGB1,CD16+ NK cells,Classical monocytes,['cellchatdb'],1,,,
VTN,ITGA8_ITGB1,CD16+ NK cells,DC2,['cellchatdb'],1,,,
VTN,ITGA8_ITGB1,CD16+ NK cells,Late erythroid,['cellchatdb'],1,,,
VTN,ITGA8_ITGB1,CD16+ NK cells,MAIT cells,['cellchatdb'],1,,,
VTN,ITGA8_ITGB1,CD16+ NK cells,Mast cells,['cellchatdb'],1,,,
VTN,ITGA8_ITGB1,CD16+ NK cells,Megakaryocyte precursor,['cellchatdb'],1,,,
VTN,ITGA8_ITGB1,CD16+ NK cells,Megakaryocytes/platelets,['cellchatdb'],1,,,
VTN,ITGA8_ITGB1,CD16+ NK cells,Memory B cells,['cellchatdb'],1,,,
VTN,ITGA8_ITGB1,CD16+ NK cells,NK cells,['cellchatdb'],1,,,
VTN,ITGA8_ITGB1,CD16+ NK cells,Naive B cells,['cellchatdb'],1,,,
VTN,ITGA8_ITGB1,CD16+ NK cells,Non-classical monocytes,['cellchatdb'],1,,,
VTN,ITGA8_ITGB1,CD16+ NK cells,Regulatory T cells,['cellchatdb'],1,,,
VTN,ITGA8_ITGB1,CD16+ NK cells,Tcm/Naive cytotoxic T cells,['cellchatdb'],1,,,
VTN,ITGA8_ITGB1,CD16+ NK cells,Tcm/Naive helper T cells,['cellchatdb'],1,,,
VTN,ITGA8_ITGB1,CD16+ NK cells,Tem/Effector helper T cells,['cellchatdb'],1,,,
VTN,ITGA8_ITGB1,CD16+ NK cells,Tem/Temra cytotoxic T cells,['cellchatdb'],1,,,
VTN,ITGA8_ITGB1,CD16+ NK cells,Tem/Trm cytotoxic T cells,['cellchatdb'],1,,,
VTN,ITGA8_ITGB1,CD16+ NK cells,pDC,['cellchatdb'],1,,,
VTN,ITGA8_ITGB1,Classical monocytes,CD16+ NK cells,['cellchatdb'],1,,,
VTN,ITGA8_ITGB1,Classical monocytes,Classical monocytes,['cellchatdb'],1,,,
VTN,ITGA8_ITGB1,Classical monocytes,DC2,['cellchatdb'],1,,,
VTN,ITGA8_ITGB1,Classical monocytes,Late erythroid,['cellchatdb'],1,,,
VTN,ITGA8_ITGB1,Classical monocytes,MAIT cells,['cellchatdb'],1,,,
VTN,ITGA8_ITGB1,Classical monocytes,Mast cells,['cellchatdb'],1,,,
VTN,ITGA8_ITGB1,Classical monocytes,Megakaryocyte precursor,['cellchatdb'],1,,,
VTN,ITGA8_ITGB1,Classical monocytes,Megakaryocytes/platelets,['cellchatdb'],1,,,
VTN,ITGA8_ITGB1,Classical monocytes,Memory B cells,['cellchatdb'],1,,,
VTN,ITGA8_ITGB1,Classical monocytes,NK cells,['cellchatdb'],1,,,
VTN,ITGA8_ITGB1,Classical monocytes,Naive B cells,['cellchatdb'],1,,,
VTN,ITGA8_ITGB1,Classical monocytes,Non-classical monocytes,['cellchatdb'],1,,,
VTN,ITGA8_ITGB1,Classical monocytes,Plasma cells,['cellchatdb'],1,,,
VTN,ITGA8_ITGB1,Classical monocytes,Regulatory T cells,['cellchatdb'],1,,,
VTN,ITGA8_ITGB1,Classical monocytes,Tcm/Naive cytotoxic T cells,['cellchatdb'],1,,,
VTN,ITGA8_ITGB1,Classical monocytes,Tcm/Naive helper T cells,['cellchatdb'],1,,,
VTN,ITGA8_ITGB1,Classical monocytes,Tem/Effector helper T cells,['cellchatdb'],1,,,
VTN,ITGA8_ITGB1,Classical monocytes,Tem/Temra cytotoxic T cells,['cellchatdb'],1,,,
VTN,ITGA8_ITGB1,Classical monocytes,Tem/Trm cytotoxic T cells,['cellchatdb'],1,,,
VTN,ITGA8_ITGB1,Classical monocytes,pDC,['cellchatdb'],1,,,
VTN,ITGA8_ITGB1,DC2,CD16+ NK cells,['cellchatdb'],1,,,
VTN,ITGA8_ITGB1,DC2,Classical monocytes,['cellchatdb'],1,,,
VTN,ITGA8_ITGB1,DC2,DC2,['cellchatdb'],1,,,
VTN,ITGA8_ITGB1,DC2,Late erythroid,['cellchatdb'],1,,,
VTN,ITGA8_ITGB1,DC2,MAIT cells,['cellchatdb'],1,,,
VTN,ITGA8_ITGB1,DC2,Mast cells,['cellchatdb'],1,,,
VTN,ITGA8_ITGB1,DC2,Megakaryocyte precursor,['cellchatdb'],1,,,
VTN,ITGA8_ITGB1,DC2,Megakaryocytes/platelets,['cellchatdb'],1,,,
VTN,ITGA8_ITGB1,DC2,Memory B cells,['cellchatdb'],1,,,
VTN,ITGA8_ITGB1,DC2,NK cells,['cellchatdb'],1,,,
VTN,ITGA8_ITGB1,DC2,Naive B cells,['cellchatdb'],1,,,
VTN,ITGA8_ITGB1,DC2,Non-classical monocytes,['cellchatdb'],1,,,
VTN,ITGA8_ITGB1,DC2,Plasma cells,['cellchatdb'],1,,,
VTN,ITGA8_ITGB1,DC2,Regulatory T cells,['cellchatdb'],1,,,
VTN,ITGA8_ITGB1,DC2,Tcm/Naive cytotoxic T cells,['cellchatdb'],1,,,
VTN,ITGA8_ITGB1,DC2,Tcm/Naive helper T cells,['cellchatdb'],1,,,
VTN,ITGA8_ITGB1,DC2,Tem/Effector helper T cells,['cellchatdb'],1,,,
VTN,ITGA8_ITGB1,DC2,Tem/Temra cytotoxic T cells,['cellchatdb'],1,,,
VTN,ITGA8_ITGB1,DC2,Tem/Trm cytotoxic T cells,['cellchatdb'],1,,,
VTN,ITGA8_ITGB1,DC2,pDC,['cellchatdb'],1,,,
VTN,ITGA8_ITGB1,Late erythroid,CD16+ NK cells,['cellchatdb'],1,,,
VTN,ITGA8_ITGB1,Late erythroid,Classical monocytes,['cellchatdb'],1,,,
VTN,ITGA8_ITGB1,Late erythroid,DC2,['cellchatdb'],1,,,
VTN,ITGA8_ITGB1,Late erythroid,Late erythroid,['cellchatdb'],1,,,
VTN,ITGA8_ITGB1,Late erythroid,MAIT cells,['cellchatdb'],1,,,
VTN,ITGA8_ITGB1,Late erythroid,Mast cells,['cellchatdb'],1,,,
VTN,ITGA8_ITGB1,Late erythroid,Megakaryocyte precursor,['cellchatdb'],1,,,
VTN,ITGA8_ITGB1,Late erythroid,Megakaryocytes/platelets,['cellchatdb'],1,,,
VTN,ITGA8_ITGB1,Late erythroid,Memory B cells,['cellchatdb'],1,,,
VTN,ITGA8_ITGB1,Late erythroid,NK cells,['cellchatdb'],1,,,
VTN,ITGA8_ITGB1,Late erythroid,Naive B cells,['cellchatdb'],1,,,
VTN,ITGA8_ITGB1,Late erythroid,Non-classical monocytes,['cellchatdb'],1,,,
VTN,ITGA8_ITGB1,Late erythroid,Plasma cells,['cellchatdb'],1,,,
VTN,ITGA8_ITGB1,Late erythroid,Regulatory T cells,['cellchatdb'],1,,,
VTN,ITGA8_ITGB1,Late erythroid,Tcm/Naive cytotoxic T cells,['cellchatdb'],1,,,
VTN,ITGA8_ITGB1,Late erythroid,Tcm/Naive helper T cells,['cellchatdb'],1,,,
VTN,ITGA8_ITGB1,Late erythroid,Tem/Effector helper T cells,['cellchatdb'],1,,,
VTN,ITGA8_ITGB1,Late erythroid,Tem/Temra cytotoxic T cells,['cellchatdb'],1,,,
VTN,ITGA8_ITGB1,Late erythroid,Tem/Trm cytotoxic T cells,['cellchatdb'],1,,,
VTN,ITGA8_ITGB1,Late erythroid,pDC,['cellchatdb'],1,,,
VTN,ITGA8_ITGB1,MAIT cells,CD16+ NK cells,['cellchatdb'],1,,,
VTN,ITGA8_ITGB1,MAIT cells,Classical monocytes,['cellchatdb'],1,,,
VTN,ITGA8_ITGB1,MAIT cells,DC2,['cellchatdb'],1,,,
VTN,ITGA8_ITGB1,MAIT cells,Late erythroid,['cellchatdb'],1,,,
VTN,ITGA8_ITGB1,MAIT cells,MAIT cells,['cellchatdb'],1,,,
VTN,ITGA8_ITGB1,MAIT cells,Mast cells,['cellchatdb'],1,,,
VTN,ITGA8_ITGB1,MAIT cells,Megakaryocyte precursor,['cellchatdb'],1,,,
VTN,ITGA8_ITGB1,MAIT cells,Megakaryocytes/platelets,['cellchatdb'],1,,,
VTN,ITGA8_ITGB1,MAIT cells,Memory B cells,['cellchatdb'],1,,,
VTN,ITGA8_ITGB1,MAIT cells,NK cells,['cellchatdb'],1,,,
VTN,ITGA8_ITGB1,MAIT cells,Naive B cells,['cellchatdb'],1,,,
VTN,ITGA8_ITGB1,MAIT cells,Non-classical monocytes,['cellchatdb'],1,,,
VTN,ITGA8_ITGB1,MAIT cells,Plasma cells,['cellchatdb'],1,,,
VTN,ITGA8_ITGB1,MAIT cells,Regulatory T cells,['cellchatdb'],1,,,
VTN,ITGA8_ITGB1,MAIT cells,Tcm/Naive cytotoxic T cells,['cellchatdb'],1,,,
VTN,ITGA8_ITGB1,MAIT cells,Tcm/Naive helper T cells,['cellchatdb'],1,,,
VTN,ITGA8_ITGB1,MAIT cells,Tem/Effector helper T cells,['cellchatdb'],1,,,
VTN,ITGA8_ITGB1,MAIT cells,Tem/Temra cytotoxic T cells,['cellchatdb'],1,,,
VTN,ITGA8_ITGB1,MAIT cells,Tem/Trm cytotoxic T cells,['cellchatdb'],1,,,
VTN,ITGA8_ITGB1,MAIT cells,pDC,['cellchatdb'],1,,,
VTN,ITGA8_ITGB1,Mast cells,CD16+ NK cells,['cellchatdb'],1,,,
VTN,ITGA8_ITGB1,Mast cells,Classical monocytes,['cellchatdb'],1,,,
VTN,ITGA8_ITGB1,Mast cells,DC2,['cellchatdb'],1,,,
VTN,ITGA8_ITGB1,Mast cells,Late erythroid,['cellchatdb'],1,,,
VTN,ITGA8_ITGB1,Mast cells,MAIT cells,['cellchatdb'],1,,,
VTN,ITGA8_ITGB1,Mast cells,Mast cells,['cellchatdb'],1,,,
VTN,ITGA8_ITGB1,Mast cells,Megakaryocyte precursor,['cellchatdb'],1,,,
VTN,ITGA8_ITGB1,Mast cells,Megakaryocytes/platelets,['cellchatdb'],1,,,
VTN,ITGA8_ITGB1,Mast cells,Memory B cells,['cellchatdb'],1,,,
VTN,ITGA8_ITGB1,Mast cells,NK cells,['cellchatdb'],1,,,
VTN,ITGA8_ITGB1,Mast cells,Naive B cells,['cellchatdb'],1,,,
VTN,ITGA8_ITGB1,Mast cells,Non-classical monocytes,['cellchatdb'],1,,,
VTN,ITGA8_ITGB1,Mast cells,Plasma cells,['cellchatdb'],1,,,
VTN,ITGA8_ITGB1,Mast cells,Regulatory T cells,['cellchatdb'],1,,,
VTN,ITGA8_ITGB1,Mast cells,Tcm/Naive cytotoxic T cells,['cellchatdb'],1,,,
VTN,ITGA8_ITGB1,Mast cells,Tcm/Naive helper T cells,['cellchatdb'],1,,,
VTN,ITGA8_ITGB1,Mast cells,Tem/Effector helper T cells,['cellchatdb'],1,,,
VTN,ITGA8_ITGB1,Mast cells,Tem/Temra cytotoxic T cells,['cellchatdb'],1,,,
VTN,ITGA8_ITGB1,Mast cells,Tem/Trm cytotoxic T cells,['cellchatdb'],1,,,
VTN,ITGA8_ITGB1,Mast cells,pDC,['cellchatdb'],1,,,
