source,target,ligand_complex,receptor_complex,lr_means,cellphone_pvals,expr_prod,scaled_weight,lr_logfc,spec_weight,lrscore,specificity_rank,magnitude_rank
CD16+ NK cells,CD16+ NK cells,VTN,ITGAV,0.03883403,0.0,0.00039613148,0.03883442936727374,-inf,0.12365409,1.0,,
CD16+ NK cells,Classical monocytes,VTN,ITGAV,0.04308909,0.0,0.00044283597,0.04309078224196194,-inf,0.1382331,1.0,,
CD16+ NK cells,DC2,VTN,ITGAV,0.008164995,0.33,5.950143e-05,0.008165093393642275,-inf,0.01857362,1.0,,
CD16+ NK cells,Late erythroid,VTN,ITGAV,-0.062126175,1.0,-0.00071202987,-0.062126256590700216,-inf,-0.22226308,,,
CD16+ NK cells,MAIT cells,VTN,ITGAV,0.0032562932,0.39,5.622441e-06,0.003256420586185305,-inf,0.0017550684,1.0000001,,
CD16+ NK cells,Mast cells,VTN,ITGAV,0.1274483,0.01,0.0013687813,0.12744845488460416,-inf,0.42727077,1.0,,
CD16+ NK cells,Megakaryocyte precursor,VTN,ITGAV,0.025251107,0.33,0.00024704236,0.025251231520198706,-inf,0.07711529,1.0,,
CD16+ NK cells,Megakaryocytes/platelets,VTN,ITGAV,-0.05685759,1.0,-0.00065420073,-0.05685764426639375,-inf,-0.20421149,,,
CD16+ NK cells,Memory B cells,VTN,ITGAV,-0.046328638,1.0,-0.0005386327,-0.04632800966596513,-inf,-0.16813642,,,
CD16+ NK cells,NK cells,VTN,ITGAV,0.008102215,0.34,5.881234e-05,0.008102323175168687,-inf,0.018358517,1.0,,
CD16+ NK cells,Naive B cells,VTN,ITGAV,-0.05255886,1.0,-0.00060701696,-0.05256067972497932,-inf,-0.18948287,,,
CD16+ NK cells,Non-classical monocytes,VTN,ITGAV,0.037899267,0.03,0.0003858713,0.03789954110888324,-inf,0.12045133,1.0,,
CD16+ NK cells,Plasma cells,VTN,ITGAV,-0.025899757,0.78,-0.00031440076,-0.0258995998472067,-inf,-0.09814151,,,
CD16+ NK cells,Regulatory T cells,VTN,ITGAV,0.008945562,0.28,6.80691e-05,0.008945725192483172,-inf,0.021248054,1.0,,
CD16+ NK cells,Tcm/Naive cytotoxic T cells,VTN,ITGAV,-0.035400547,1.0,-0.00041868354,-0.035401436551803334,-inf,-0.13069381,,,
CD16+ NK cells,Tcm/Naive helper T cells,VTN,ITGAV,-0.021895127,1.0,-0.00027044507,-0.02189836003805116,-inf,-0.084420554,,,
CD16+ NK cells,Tem/Effector helper T cells,VTN,ITGAV,-0.007825056,0.72,-0.00011600889,-0.007824499591382462,-inf,-0.036212657,,,
CD16+ NK cells,Tem/Temra cytotoxic T cells,VTN,ITGAV,0.022951743,0.0,0.00022180402,0.022951972328299253,-inf,0.069237046,1.0,,
CD16+ NK cells,Tem/Trm cytotoxic T cells,VTN,ITGAV,0.023267295,0.04,0.00022526759,0.023267341237615535,-inf,0.070318215,1.0,,
CD16+ NK cells,pDC,VTN,ITGAV,-0.02597792,0.74,-0.00031525872,-0.025977790377502388,-inf,-0.09840931,,,
Classical monocytes,CD16+ NK cells,VTN,ITGAV,0.03246286,0.0,-0.00052360975,0.03246332899729047,-inf,-0.16344696,,,
Classical monocytes,Classical monocytes,VTN,ITGAV,0.03671792,0.0,-0.0005853441,0.03671968187197867,-inf,-0.18271759,,,
Classical monocytes,DC2,VTN,ITGAV,0.0017938269,0.51,-7.8649464e-05,0.0017939930236590055,-inf,-0.024550758,,,
Classical monocytes,Late erythroid,VTN,ITGAV,-0.068497345,1.0,0.00094116677,-0.06849735696068349,-inf,0.29378912,,,
Classical monocytes,MAIT cells,VTN,ITGAV,-0.0031148752,0.67,-7.4317877e-06,-0.003114679783797965,-inf,-0.0023198633,,,
Classical monocytes,Mast cells,VTN,ITGAV,0.12107714,0.01,-0.0018092659,0.12107735451462089,-inf,-0.5647699,,,
Classical monocytes,Megakaryocyte precursor,VTN,ITGAV,0.018879939,0.34,-0.00032654253,0.018880131150215435,-inf,-0.10193161,,,
Classical monocytes,Megakaryocytes/platelets,VTN,ITGAV,-0.063228756,1.0,0.0008647278,-0.06322874463637702,-inf,0.26992837,,,
Classical monocytes,Memory B cells,VTN,ITGAV,-0.052699808,1.0,0.0007119689,-0.0526991100359484,-inf,0.22224407,,,
Classical monocytes,NK cells,VTN,ITGAV,0.0017310465,0.43,-7.7738616e-05,0.0017312228051854163,-inf,-0.024266433,,,
Classical monocytes,Naive B cells,VTN,ITGAV,-0.058930032,1.0,0.00080235983,-0.05893178009496259,-inf,0.25045997,,,
Classical monocytes,Non-classical monocytes,VTN,ITGAV,0.031528097,0.06,-0.0005100478,0.03152844073889997,-inf,-0.15921353,,,
Classical monocytes,Plasma cells,VTN,ITGAV,-0.032270923,0.85,0.0004155774,-0.03227070021718997,-inf,0.12972422,,,
Classical monocytes,Regulatory T cells,VTN,ITGAV,0.0025743935,0.41,-8.997428e-05,0.0025746248224999013,-inf,-0.028085846,,,
Classical monocytes,Tcm/Naive cytotoxic T cells,VTN,ITGAV,-0.041771717,1.0,0.00055341923,-0.041772536921786604,-inf,0.17275211,,,
Classical monocytes,Tcm/Naive helper T cells,VTN,ITGAV,-0.028266296,1.0,0.00035747644,-0.028269460408034432,-inf,0.111587755,,,
Classical monocytes,Tem/Effector helper T cells,VTN,ITGAV,-0.0141962245,0.95,0.00015334146,-0.014195599961365732,-inf,0.047866177,,,
Classical monocytes,Tem/Temra cytotoxic T cells,VTN,ITGAV,0.016580574,0.04,-0.00029318233,0.016580871958315983,-inf,-0.09151808,,,
Classical monocytes,Tem/Trm cytotoxic T cells,VTN,ITGAV,0.016896127,0.12,-0.0002977605,0.016896240867632265,-inf,-0.09294718,,,
Classical monocytes,pDC,VTN,ITGAV,-0.032349087,0.88,0.00041671147,-0.032348890747485655,-inf,0.13007821,,,
DC2,CD16+ NK cells,VTN,ITGAV,0.032463055,0.02,-0.00052358164,0.03246332899729089,-inf,-0.16343817,,,
DC2,Classical monocytes,VTN,ITGAV,0.036718115,0.02,-0.00058531266,0.03671968187197908,-inf,-0.18270777,,,
DC2,DC2,VTN,ITGAV,0.0017940218,0.43,-7.8645244e-05,0.0017939930236594188,-inf,-0.024549438,,,
DC2,Late erythroid,VTN,ITGAV,-0.06849715,1.0,0.0009411162,-0.06849735696068307,-inf,0.29377332,,,
DC2,MAIT cells,VTN,ITGAV,-0.0031146803,0.5,-7.4313884e-06,-0.0031146797837975516,-inf,-0.0023197387,,,
DC2,Mast cells,VTN,ITGAV,0.12107734,0.01,-0.0018091687,0.1210773545146213,-inf,-0.5647396,,,
DC2,Megakaryocyte precursor,VTN,ITGAV,0.018880134,0.35,-0.000326525,0.018880131150215848,-inf,-0.101926126,,,
DC2,Megakaryocytes/platelets,VTN,ITGAV,-0.06322856,1.0,0.00086468126,-0.06322874463637661,-inf,0.26991385,,,
DC2,Memory B cells,VTN,ITGAV,-0.052699614,1.0,0.0007119307,-0.05269911003594798,-inf,0.22223212,,,
DC2,NK cells,VTN,ITGAV,0.0017312414,0.37,-7.773444e-05,0.0017312228051858296,-inf,-0.02426513,,,
DC2,Naive B cells,VTN,ITGAV,-0.05892984,1.0,0.00080231676,-0.05893178009496217,-inf,0.2504465,,,
DC2,Non-classical monocytes,VTN,ITGAV,0.03152829,0.04,-0.00051002036,0.03152844073890038,-inf,-0.15920497,,,
DC2,Plasma cells,VTN,ITGAV,-0.03227073,0.8,0.00041555509,-0.03227070021718956,-inf,0.12971725,,,
DC2,Regulatory T cells,VTN,ITGAV,0.0025745884,0.33,-8.996945e-05,0.0025746248225003146,-inf,-0.028084338,,,
DC2,Tcm/Naive cytotoxic T cells,VTN,ITGAV,-0.041771524,1.0,0.0005533895,-0.04177253692178619,-inf,0.17274283,,,
DC2,Tcm/Naive helper T cells,VTN,ITGAV,-0.0282661,1.0,0.00035745723,-0.02826946040803402,-inf,0.11158176,,,
DC2,Tem/Effector helper T cells,VTN,ITGAV,-0.01419603,0.85,0.00015333323,-0.014195599961365319,-inf,0.047863606,,,
DC2,Tem/Temra cytotoxic T cells,VTN,ITGAV,0.01658077,0.02,-0.00029316655,0.016580871958316395,-inf,-0.091513164,,,
DC2,Tem/Trm cytotoxic T cells,VTN,ITGAV,0.016896322,0.06,-0.0002977445,0.01689624086763268,-inf,-0.09294218,,,
DC2,pDC,VTN,ITGAV,-0.032348894,0.82,0.00041668906,-0.032348890747485246,-inf,0.13007122,,,
Late erythroid,CD16+ NK cells,VTN,ITGAV,0.032463036,0.03,-0.0005235844,0.03246332899729089,-inf,-0.16343904,,,
Late erythroid,Classical monocytes,VTN,ITGAV,0.036718097,0.03,-0.00058531575,0.03671968187197908,-inf,-0.18270874,,,
Late erythroid,DC2,VTN,ITGAV,0.0017940027,0.46,-7.864565e-05,0.0017939930236594201,-inf,-0.024549568,,,
Late erythroid,Late erythroid,VTN,ITGAV,-0.068497166,1.0,0.00094112114,-0.06849735696068307,-inf,0.29377487,,,
Late erythroid,MAIT cells,VTN,ITGAV,-0.0031146994,0.51,-7.4314275e-06,-0.0031146797837975503,-inf,-0.0023197508,,,
Late erythroid,Mast cells,VTN,ITGAV,0.12107732,0.03,-0.0018091783,0.1210773545146213,-inf,-0.5647425,,,
Late erythroid,Megakaryocyte precursor,VTN,ITGAV,0.018880116,0.35,-0.00032652673,0.01888013115021585,-inf,-0.10192666,,,
Late erythroid,Megakaryocytes/platelets,VTN,ITGAV,-0.063228585,1.0,0.00086468586,-0.06322874463637661,-inf,0.26991528,,,
Late erythroid,Memory B cells,VTN,ITGAV,-0.052699633,1.0,0.0007119344,-0.05269911003594798,-inf,0.22223328,,,
Late erythroid,NK cells,VTN,ITGAV,0.0017312223,0.38,-7.7734854e-05,0.001731222805185831,-inf,-0.024265258,,,
Late erythroid,Naive B cells,VTN,ITGAV,-0.058929857,1.0,0.00080232095,-0.05893178009496217,-inf,0.2504478,,,
Late erythroid,Non-classical monocytes,VTN,ITGAV,0.03152827,0.05,-0.00051002303,0.03152844073890038,-inf,-0.15920581,,,
Late erythroid,Plasma cells,VTN,ITGAV,-0.03227075,0.82,0.00041555727,-0.03227070021718956,-inf,0.12971793,,,
Late erythroid,Regulatory T cells,VTN,ITGAV,0.0025745693,0.33,-8.996992e-05,0.002574624822500316,-inf,-0.028084485,,,
Late erythroid,Tcm/Naive cytotoxic T cells,VTN,ITGAV,-0.041771542,1.0,0.0005533924,-0.04177253692178619,-inf,0.17274374,,,
Late erythroid,Tcm/Naive helper T cells,VTN,ITGAV,-0.028266119,1.0,0.00035745912,-0.028269460408034016,-inf,0.111582346,,,
Late erythroid,Tem/Effector helper T cells,VTN,ITGAV,-0.014196049,0.86,0.00015333404,-0.014195599961365317,-inf,0.047863856,,,
Late erythroid,Tem/Temra cytotoxic T cells,VTN,ITGAV,0.016580751,0.03,-0.00029316812,0.0165808719583164,-inf,-0.09151364,,,
Late erythroid,Tem/Trm cytotoxic T cells,VTN,ITGAV,0.016896304,0.07,-0.00029774607,0.01689624086763268,-inf,-0.09294267,,,
Late erythroid,pDC,VTN,ITGAV,-0.032348912,0.81,0.00041669127,-0.032348890747485246,-inf,0.13007191,,,
MAIT cells,CD16+ NK cells,VTN,ITGAV,0.032463156,0.0,-0.0005235675,0.03246332899729081,-inf,-0.16343376,,,
MAIT cells,Classical monocytes,VTN,ITGAV,0.036718216,0.01,-0.00058529683,0.03671968187197901,-inf,-0.18270284,,,
MAIT cells,DC2,VTN,ITGAV,0.0017941198,0.49,-7.864311e-05,0.0017939930236593438,-inf,-0.024548776,,,
MAIT cells,Late erythroid,VTN,ITGAV,-0.068497054,1.0,0.00094109075,-0.06849735696068315,-inf,0.2937654,,,
MAIT cells,MAIT cells,VTN,ITGAV,-0.0031145823,0.55,-7.4311874e-06,-0.0031146797837976266,-inf,-0.002319676,,,
MAIT cells,Mast cells,VTN,ITGAV,0.12107743,0.02,-0.0018091198,0.12107735451462122,-inf,-0.5647243,,,
MAIT cells,Megakaryocyte precursor,VTN,ITGAV,0.018880233,0.34,-0.00032651616,0.018880131150215775,-inf,-0.10192338,,,
MAIT cells,Megakaryocytes/platelets,VTN,ITGAV,-0.063228466,1.0,0.0008646579,-0.06322874463637669,-inf,0.26990658,,,
MAIT cells,Memory B cells,VTN,ITGAV,-0.052699514,1.0,0.0007119114,-0.05269911003594806,-inf,0.22222611,,,
MAIT cells,NK cells,VTN,ITGAV,0.0017313394,0.4,-7.7732344e-05,0.0017312228051857546,-inf,-0.024264473,,,
MAIT cells,Naive B cells,VTN,ITGAV,-0.058929738,1.0,0.00080229505,-0.05893178009496225,-inf,0.25043973,,,
MAIT cells,Non-classical monocytes,VTN,ITGAV,0.03152839,0.05,-0.00051000656,0.03152844073890031,-inf,-0.15920068,,,
MAIT cells,Plasma cells,VTN,ITGAV,-0.032270633,0.81,0.00041554385,-0.032270700217189634,-inf,0.12971374,,,
MAIT cells,Regulatory T cells,VTN,ITGAV,0.0025746864,0.37,-8.996701e-05,0.0025746248225002395,-inf,-0.02808358,,,
MAIT cells,Tcm/Naive cytotoxic T cells,VTN,ITGAV,-0.041771423,1.0,0.0005533745,-0.041772536921786264,-inf,0.17273816,,,
MAIT cells,Tcm/Naive helper T cells,VTN,ITGAV,-0.028266001,1.0,0.00035744757,-0.028269460408034092,-inf,0.11157875,,,
MAIT cells,Tem/Effector helper T cells,VTN,ITGAV,-0.014195932,0.87,0.00015332909,-0.014195599961365393,-inf,0.047862314,,,
MAIT cells,Tem/Temra cytotoxic T cells,VTN,ITGAV,0.016580869,0.05,-0.00029315864,0.016580871958316323,-inf,-0.09151069,,,
MAIT cells,Tem/Trm cytotoxic T cells,VTN,ITGAV,0.01689642,0.12,-0.00029773646,0.016896240867632605,-inf,-0.092939675,,,
MAIT cells,pDC,VTN,ITGAV,-0.032348797,0.82,0.0004166778,-0.03234889074748532,-inf,0.1300677,,,
Mast cells,CD16+ NK cells,VTN,ITGAV,0.032463055,0.01,-0.000523582,0.032463328997290854,-inf,-0.16343829,,,
Mast cells,Classical monocytes,VTN,ITGAV,0.036718115,0.01,-0.0005853131,0.03671968187197905,-inf,-0.1827079,,,
Mast cells,DC2,VTN,ITGAV,0.0017940192,0.44,-7.8645295e-05,0.0017939930236593872,-inf,-0.024549456,,,
Mast cells,Late erythroid,VTN,ITGAV,-0.06849715,1.0,0.0009411169,-0.0684973569606831,-inf,0.29377353,,,
Mast cells,MAIT cells,VTN,ITGAV,-0.0031146829,0.49,-7.4313934e-06,-0.0031146797837975832,-inf,-0.0023197404,,,
Mast cells,Mast cells,VTN,ITGAV,0.12107734,0.02,-0.00180917,0.12107735451462127,-inf,-0.56473994,,,
Mast cells,Megakaryocyte precursor,VTN,ITGAV,0.018880133,0.34,-0.00032652522,0.018880131150215817,-inf,-0.1019262,,,
Mast cells,Megakaryocytes/platelets,VTN,ITGAV,-0.06322857,1.0,0.0008646819,-0.06322874463637664,-inf,0.26991406,,,
Mast cells,Memory B cells,VTN,ITGAV,-0.052699614,1.0,0.0007119312,-0.052699110035948016,-inf,0.22223227,,,
Mast cells,NK cells,VTN,ITGAV,0.0017312388,0.37,-7.77345e-05,0.001731222805185798,-inf,-0.024265146,,,
Mast cells,Naive B cells,VTN,ITGAV,-0.05892984,1.0,0.0008023173,-0.05893178009496221,-inf,0.25044668,,,
Mast cells,Non-classical monocytes,VTN,ITGAV,0.03152829,0.03,-0.0005100207,0.03152844073890035,-inf,-0.15920508,,,
Mast cells,Plasma cells,VTN,ITGAV,-0.032270733,0.8,0.00041555538,-0.032270700217189585,-inf,0.12971734,,,
Mast cells,Regulatory T cells,VTN,ITGAV,0.0025745858,0.32,-8.996951e-05,0.002574624822500283,-inf,-0.028084356,,,
Mast cells,Tcm/Naive cytotoxic T cells,VTN,ITGAV,-0.041771524,1.0,0.0005533899,-0.04177253692178622,-inf,0.17274295,,,
Mast cells,Tcm/Naive helper T cells,VTN,ITGAV,-0.028266102,1.0,0.0003574575,-0.02826946040803405,-inf,0.11158184,,,
Mast cells,Tem/Effector helper T cells,VTN,ITGAV,-0.014196033,0.85,0.00015333334,-0.01419559996136535,-inf,0.047863636,,,
Mast cells,Tem/Temra cytotoxic T cells,VTN,ITGAV,0.016580768,0.01,-0.00029316678,0.016580871958316364,-inf,-0.091513224,,,
Mast cells,Tem/Trm cytotoxic T cells,VTN,ITGAV,0.016896319,0.05,-0.0002977447,0.016896240867632646,-inf,-0.092942245,,,
Mast cells,pDC,VTN,ITGAV,-0.032348897,0.81,0.00041668938,-0.03234889074748527,-inf,0.13007131,,,
Megakaryocyte precursor,CD16+ NK cells,VTN,ITGAV,0.032463055,0.01,-0.000523582,0.032463328997290854,-inf,-0.16343829,,,
Megakaryocyte precursor,Classical monocytes,VTN,ITGAV,0.036718115,0.01,-0.0005853131,0.03671968187197905,-inf,-0.1827079,,,
Megakaryocyte precursor,DC2,VTN,ITGAV,0.0017940192,0.44,-7.8645295e-05,0.001793993023659385,-inf,-0.024549456,,,
Megakaryocyte precursor,Late erythroid,VTN,ITGAV,-0.06849715,1.0,0.0009411169,-0.06849735696068311,-inf,0.29377353,,,
Megakaryocyte precursor,MAIT cells,VTN,ITGAV,-0.0031146829,0.49,-7.4313934e-06,-0.0031146797837975854,-inf,-0.0023197404,,,
Megakaryocyte precursor,Mast cells,VTN,ITGAV,0.12107734,0.02,-0.00180917,0.12107735451462126,-inf,-0.56473994,,,
Megakaryocyte precursor,Megakaryocyte precursor,VTN,ITGAV,0.018880133,0.34,-0.00032652522,0.018880131150215817,-inf,-0.1019262,,,
Megakaryocyte precursor,Megakaryocytes/platelets,VTN,ITGAV,-0.06322857,1.0,0.0008646819,-0.06322874463637665,-inf,0.26991406,,,
Megakaryocyte precursor,Memory B cells,VTN,ITGAV,-0.052699614,1.0,0.0007119312,-0.052699110035948016,-inf,0.22223227,,,
Megakaryocyte precursor,NK cells,VTN,ITGAV,0.0017312388,0.37,-7.77345e-05,0.0017312228051857958,-inf,-0.024265146,,,
Megakaryocyte precursor,Naive B cells,VTN,ITGAV,-0.05892984,1.0,0.0008023173,-0.05893178009496221,-inf,0.25044668,,,
Megakaryocyte precursor,Non-classical monocytes,VTN,ITGAV,0.03152829,0.03,-0.0005100207,0.03152844073890035,-inf,-0.15920508,,,
Megakaryocyte precursor,Plasma cells,VTN,ITGAV,-0.032270733,0.8,0.00041555538,-0.03227070021718959,-inf,0.12971734,,,
Megakaryocyte precursor,Regulatory T cells,VTN,ITGAV,0.0025745858,0.32,-8.996951e-05,0.0025746248225002807,-inf,-0.028084356,,,
Megakaryocyte precursor,Tcm/Naive cytotoxic T cells,VTN,ITGAV,-0.041771524,1.0,0.0005533899,-0.04177253692178622,-inf,0.17274295,,,
Megakaryocyte precursor,Tcm/Naive helper T cells,VTN,ITGAV,-0.028266102,1.0,0.0003574575,-0.02826946040803405,-inf,0.11158184,,,
Megakaryocyte precursor,Tem/Effector helper T cells,VTN,ITGAV,-0.014196033,0.85,0.00015333334,-0.014195599961365352,-inf,0.047863636,,,
Megakaryocyte precursor,Tem/Temra cytotoxic T cells,VTN,ITGAV,0.016580768,0.01,-0.00029316678,0.016580871958316364,-inf,-0.091513224,,,
Megakaryocyte precursor,Tem/Trm cytotoxic T cells,VTN,ITGAV,0.016896319,0.05,-0.0002977447,0.016896240867632646,-inf,-0.092942245,,,
Megakaryocyte precursor,pDC,VTN,ITGAV,-0.032348897,0.81,0.00041668938,-0.03234889074748528,-inf,0.13007131,,,
Megakaryocytes/platelets,CD16+ NK cells,VTN,ITGAV,0.032463025,0.04,-0.00052358623,0.0324633289972908,-inf,-0.16343963,,,
Megakaryocytes/platelets,Classical monocytes,VTN,ITGAV,0.036718085,0.04,-0.00058531784,0.03671968187197899,-inf,-0.1827094,,,
Megakaryocytes/platelets,DC2,VTN,ITGAV,0.0017939897,0.48,-7.8645935e-05,0.0017939930236593304,-inf,-0.024549657,,,
Megakaryocytes/platelets,Late erythroid,VTN,ITGAV,-0.06849718,1.0,0.0009411245,-0.06849735696068315,-inf,0.29377595,,,
Megakaryocytes/platelets,MAIT cells,VTN,ITGAV,-0.0031147124,0.52,-7.431454e-06,-0.00311467978379764,-inf,-0.0023197592,,,
Megakaryocytes/platelets,Mast cells,VTN,ITGAV,0.12107731,0.03,-0.0018091848,0.1210773545146212,-inf,-0.5647446,,,
Megakaryocytes/platelets,Megakaryocyte precursor,VTN,ITGAV,0.018880103,0.36,-0.0003265279,0.01888013115021576,-inf,-0.101927035,,,
Megakaryocytes/platelets,Megakaryocytes/platelets,VTN,ITGAV,-0.0632286,1.0,0.00086468895,-0.0632287446363767,-inf,0.26991627,,,
Megakaryocytes/platelets,Memory B cells,VTN,ITGAV,-0.052699644,1.0,0.00071193697,-0.05269911003594807,-inf,0.22223409,,,
Megakaryocytes/platelets,NK cells,VTN,ITGAV,0.0017312092,0.39,-7.773513e-05,0.0017312228051857411,-inf,-0.024265345,,,
Megakaryocytes/platelets,Naive B cells,VTN,ITGAV,-0.058929868,1.0,0.00080232386,-0.05893178009496226,-inf,0.25044873,,,
Megakaryocytes/platelets,Non-classical monocytes,VTN,ITGAV,0.03152826,0.06,-0.0005100249,0.03152844073890029,-inf,-0.15920639,,,
Megakaryocytes/platelets,Plasma cells,VTN,ITGAV,-0.032270763,0.82,0.00041555878,-0.03227070021718964,-inf,0.12971841,,,
Megakaryocytes/platelets,Regulatory T cells,VTN,ITGAV,0.0025745563,0.36,-8.997024e-05,0.002574624822500226,-inf,-0.028084587,,,
Megakaryocytes/platelets,Tcm/Naive cytotoxic T cells,VTN,ITGAV,-0.041771553,1.0,0.0005533944,-0.04177253692178628,-inf,0.17274436,,,
