source,target,ligand_complex,receptor_complex,lr_means,cellphone_pvals,expr_prod,scaled_weight,lr_logfc,spec_weight,lrscore,specificity_rank,magnitude_rank
Megakaryocyte precursor,DC2,CD46,JAG1,0.13952969,0.0,0.01726345,0.13953011276361924,-5.9576564,-0.017219022,1.0,,
Megakaryocyte precursor,DC2,PLG,F2R,-0.12992762,1.0,0.0010323621,-0.1299278073857449,-inf,0.021325963,,,
Megakaryocyte precursor,DC2,PLG,F2RL1,-0.0072716344,0.59,4.2404143e-05,-0.007271640465457258,-inf,-0.0052692066,,,
Megakaryocyte precursor,DC2,PLG,F2RL2,-0.03179132,0.85,0.0002403028,-0.03179121414675181,-inf,0.009640142,,,
Megakaryocyte precursor,DC2,PLG,F2RL3,-0.020623595,1.0,0.00015016797,-0.020623505410988792,-inf,-0.0019704897,,,
Megakaryocyte precursor,DC2,PLG,PARD3,-0.02235487,0.74,0.0001641411,-0.022354910278405762,-inf,-0.001858862,,,
Megakaryocyte precursor,DC2,PROS1,AXL,0.51393193,0.0,0.035173576,0.5139343025748512,-25.011238,0.010340105,1.0,,
Megakaryocyte precursor,DC2,VTN,ITGA2B_ITGB3,-0.046123635,0.99,0.00061652897,-0.04612378889771622,-inf,-0.0031826794,,,
Megakaryocyte precursor,DC2,VTN,ITGA8_ITGB1,-0.11361418,1.0,0.0015956605,-0.11361430365268625,-inf,-0.47291246,,,
Megakaryocyte precursor,DC2,VTN,ITGAV_ITGB1,-0.11361418,1.0,0.0015956605,-0.11361430365268625,-inf,-0.47291246,,,
Megakaryocyte precursor,DC2,VTN,ITGAV_ITGB3,-0.03671132,0.94,0.00047997804,-0.03671135480035435,-inf,-0.004995928,,,
Megakaryocyte precursor,DC2,VTN,ITGAV_ITGB5,-0.011967702,0.63,0.00012100542,-0.011967717129516928,-inf,-0.001714032,,,
Megakaryocyte precursor,DC2,VTN,ITGAV_ITGB8,0.0017940192,0.44,-7.8645295e-05,0.001793993023659385,-inf,-0.024549456,,,
Megakaryocyte precursor,Late erythroid,ADGRE5,CD55,-0.60245436,1.0,0.31337056,-0.6024547547397159,-1.6195273,0.20678598,,,
Megakaryocyte precursor,Late erythroid,C3,ITGAM_ITGB2,-0.5282853,1.0,0.035853606,-0.5282832784531861,-50.07139,-0.016544642,,,
Megakaryocyte precursor,Late erythroid,C3,ITGAX_ITGB2,-0.5282853,1.0,0.035853606,-0.5282832784531861,-50.07139,-0.016544642,,,
Megakaryocyte precursor,Late erythroid,C5,C5AR1,-0.081219934,1.0,-0.026322424,-0.08121907307458587,-35.279346,-0.2005937,,,
Megakaryocyte precursor,Late erythroid,CD46,JAG1,0.015363567,0.4,-0.0057250056,0.01536337009061214,-17.720627,0.0057102726,,,
Megakaryocyte precursor,Late erythroid,PLG,F2R,-0.1420124,1.0,0.0011298985,-0.1420128272715068,-inf,0.023340818,,,
Megakaryocyte precursor,Late erythroid,PLG,F2RL1,-0.030589007,1.0,0.00023059893,-0.030588914217307223,-inf,-0.028654592,,,
Megakaryocyte precursor,Late erythroid,PLG,F2RL2,-0.03179132,0.88,0.0002403028,-0.03179121414675178,-inf,0.009640142,,,
Megakaryocyte precursor,Late erythroid,PLG,F2RL3,-0.020623496,1.0,0.00015016716,-0.020623505410988834,-inf,-0.0019704793,,,
Megakaryocyte precursor,Late erythroid,PLG,PARD3,-0.0251819,1.0,0.0001869581,-0.02518185512370854,-inf,-0.0021172594,,,
Megakaryocyte precursor,Late erythroid,PROS1,AXL,-0.00023497827,0.34,-0.0012728034,-0.00023505976927562858,-40.582916,-0.00037417066,,,
Megakaryocyte precursor,Late erythroid,VTN,ITGA2B_ITGB3,-0.036936473,0.94,0.00048324448,-0.03693665219361634,-inf,-0.005029927,,,
Megakaryocyte precursor,Late erythroid,VTN,ITGA8_ITGB1,-0.25982493,1.0,0.0037168402,-0.2598260282417569,-inf,-1.1015751,,,
Megakaryocyte precursor,Late erythroid,VTN,ITGAV_ITGB1,-0.25982493,1.0,0.0037168402,-0.2598260282417569,-inf,-1.1015751,,,
Megakaryocyte precursor,Late erythroid,VTN,ITGAV_ITGB3,-0.06849715,1.0,0.0009411169,-0.06849735696068311,-inf,0.29377353,,,
Megakaryocyte precursor,Late erythroid,VTN,ITGAV_ITGB5,-0.06849715,1.0,0.0009411169,-0.06849735696068311,-inf,0.29377353,,,
Megakaryocyte precursor,Late erythroid,VTN,ITGAV_ITGB8,-0.06849715,1.0,0.0009411169,-0.06849735696068311,-inf,0.29377353,,,
Megakaryocyte precursor,MAIT cells,ADGRE5,CD55,-0.35910016,1.0,0.12852497,-0.3590988696082972,-1.1599344,0.08481065,,,
Megakaryocyte precursor,MAIT cells,C3,ITGAM_ITGB2,-0.12926646,1.0,0.007842493,-0.12926915889081114,-50.046192,-0.13989864,,,
Megakaryocyte precursor,MAIT cells,C3,ITGAX_ITGB2,-0.14602716,1.0,0.009019094,-0.1460268133333746,-51.283398,0.016616385,,,
Megakaryocyte precursor,MAIT cells,C5,C5AR1,-0.0773538,1.0,-0.025547525,-0.07735029988960199,-35.27349,-0.19468845,,,
Megakaryocyte precursor,MAIT cells,CD46,JAG1,0.015363704,0.39,-0.00572498,0.015363370090612446,-17.747913,0.005710247,,,
Megakaryocyte precursor,MAIT cells,PLG,F2R,-0.0076416302,0.69,4.539038e-05,-0.0076416220947614555,-inf,0.00093764934,,,
Megakaryocyte precursor,MAIT cells,PLG,F2RL1,-0.025584428,1.0,0.0001902069,-0.025584193687330527,-inf,-0.023635417,,,
Megakaryocyte precursor,MAIT cells,PLG,F2RL2,-0.0061535556,0.63,3.338011e-05,-0.006153512989603512,-inf,0.001339098,,,
Megakaryocyte precursor,MAIT cells,PLG,F2RL3,-0.020623384,1.0,0.00015016626,-0.020623505410989423,-inf,-0.0019704676,,,
Megakaryocyte precursor,MAIT cells,PLG,PARD3,-0.01895426,0.97,0.00013669475,-0.018953872912526013,-inf,-0.0015480381,,,
Megakaryocyte precursor,MAIT cells,PROS1,AXL,-0.00023491122,0.28,-0.0012727986,-0.0002350597692745808,-40.610207,-0.00037416926,,,
Megakaryocyte precursor,MAIT cells,VTN,ITGA2B_ITGB3,-0.055627022,1.0,0.0007544011,-0.055628899271737774,-inf,-0.0038944106,,,
Megakaryocyte precursor,MAIT cells,VTN,ITGA8_ITGB1,-0.14598098,1.0,0.0020652278,-0.14598587939960303,-inf,-0.61208004,,,
Megakaryocyte precursor,MAIT cells,VTN,ITGAV_ITGB1,-0.14598098,1.0,0.0020652278,-0.14598587939960303,-inf,-0.61208004,,,
Megakaryocyte precursor,MAIT cells,VTN,ITGAV_ITGB3,-0.039911624,1.0,0.00052640704,-0.039912616749624284,-inf,-0.005479192,,,
Megakaryocyte precursor,MAIT cells,VTN,ITGAV_ITGB5,-0.02459374,1.0,0.00030418002,-0.024593752664775287,-inf,-0.0043086857,,,
Megakaryocyte precursor,MAIT cells,VTN,ITGAV_ITGB8,-0.016831309,0.9,0.00019156511,-0.01683151825955023,-inf,-0.0013088528,,,
Megakaryocyte precursor,Mast cells,ADGRE5,CD55,-0.1124578,0.88,-0.05881821,-0.11245774985777204,-0.074166596,-0.03881277,,,
Megakaryocyte precursor,Mast cells,C3,ITGAM_ITGB2,-0.3271845,1.0,0.021736335,-0.3271845264437571,-49.254517,-0.010030229,,,
Megakaryocyte precursor,Mast cells,C3,ITGAX_ITGB2,-0.3271845,1.0,0.021736335,-0.3271845264437571,-49.254517,-0.010030229,,,
Megakaryocyte precursor,Mast cells,C5,C5AR1,0.74900436,0.0,0.14008157,0.7490043441456429,-31.0776,1.067511,1.0,,
Megakaryocyte precursor,Mast cells,CD46,JAG1,0.015363356,0.31,-0.0057250448,0.015363370090611856,-17.715483,0.0057103112,,,
Megakaryocyte precursor,Mast cells,PLG,F2R,-0.09900127,0.96,0.00078275515,-0.09900130440983733,-inf,0.016169723,,,
Megakaryocyte precursor,Mast cells,PLG,F2RL1,-0.030588904,1.0,0.0002305981,-0.03058891421730704,-inf,-0.02865449,,,
Megakaryocyte precursor,Mast cells,PLG,F2RL2,-0.03179123,0.12,0.00024030209,-0.03179121414675188,-inf,0.0096401125,,,
Megakaryocyte precursor,Mast cells,PLG,F2RL3,-0.020623505,1.0,0.00015016724,-0.02062350541098897,-inf,-0.0019704804,,,
Megakaryocyte precursor,Mast cells,PLG,PARD3,-0.025181867,1.0,0.00018695784,-0.025181855123708633,-inf,-0.0021172564,,,
Megakaryocyte precursor,Mast cells,PROS1,AXL,-0.00023503602,0.27,-0.0012728075,-0.0002350597692754794,-40.577774,-0.00037417185,,,
Megakaryocyte precursor,Mast cells,VTN,ITGA2B_ITGB3,-0.047769304,0.46,0.00064040377,-0.047769327466982245,-inf,-0.006665745,,,
Megakaryocyte precursor,Mast cells,VTN,ITGA8_ITGB1,-0.15287057,0.99,0.0021651797,-0.1528706588644256,-inf,-0.6417032,,,
Megakaryocyte precursor,Mast cells,VTN,ITGAV_ITGB1,-0.15287057,0.99,0.0021651797,-0.1528706588644256,-inf,-0.6417032,,,
Megakaryocyte precursor,Mast cells,VTN,ITGAV_ITGB3,-0.047769304,0.46,0.00064040377,-0.047769327466982245,-inf,-0.006665745,,,
Megakaryocyte precursor,Mast cells,VTN,ITGAV_ITGB5,0.12107734,0.02,-0.00180917,0.12107735451462126,-inf,-0.56473994,,,
Megakaryocyte precursor,Mast cells,VTN,ITGAV_ITGB8,0.12107734,0.02,-0.00180917,0.12107735451462126,-inf,-0.56473994,,,
Megakaryocyte precursor,Megakaryocyte precursor,ADGRE5,CD55,-0.479546,1.0,0.22001255,-0.4795459604722526,-1.4841757,0.14518118,,,
Megakaryocyte precursor,Megakaryocyte precursor,C3,ITGAM_ITGB2,-0.45142245,1.0,0.030457836,-0.45142235786425045,-49.978104,-0.014054763,,,
Megakaryocyte precursor,Megakaryocyte precursor,C3,ITGAX_ITGB2,-0.45142245,1.0,0.030457836,-0.45142235786425045,-49.978104,-0.014054763,,,
Megakaryocyte precursor,Megakaryocyte precursor,C5,C5AR1,-0.060060315,0.76,-0.022081347,-0.06006023164150267,-35.23461,-0.16827397,,,
Megakaryocyte precursor,Megakaryocyte precursor,CD46,JAG1,0.03733276,0.21,-0.0016575691,0.03733276028533236,-17.432568,0.0016533034,,,
Megakaryocyte precursor,Megakaryocyte precursor,PLG,F2R,0.14296198,0.01,-0.0011701331,0.14296195174944934,-inf,-0.024171961,,,
Megakaryocyte precursor,Megakaryocyte precursor,PLG,F2RL1,0.23454979,0.0,-0.0019093395,0.23454976719183082,-inf,0.23725758,,,
Megakaryocyte precursor,Megakaryocyte precursor,PLG,F2RL2,-0.0032201947,0.25,9.7049215e-06,-0.003220194760263947,-inf,0.0003893289,,,
Megakaryocyte precursor,Megakaryocyte precursor,PLG,F2RL3,-0.020623509,1.0,0.00015016728,-0.02062350541098897,-inf,-0.001970481,,,
Megakaryocyte precursor,Megakaryocyte precursor,PLG,PARD3,0.02832405,0.09,-0.00024488906,0.028324024143762786,-inf,0.0027733147,,,
Megakaryocyte precursor,Megakaryocyte precursor,PROS1,AXL,0.1133865,0.06,0.0067811785,0.1133863636124759,-29.84952,0.0019934878,1.0,,
Megakaryocyte precursor,Megakaryocyte precursor,VTN,ITGA2B_ITGB3,-0.047769357,0.53,0.0006404045,-0.0477693274669823,-inf,-0.0066657527,,,
Megakaryocyte precursor,Megakaryocyte precursor,VTN,ITGA8_ITGB1,-0.1533019,1.0,0.0021714373,-0.15330184626365417,-inf,-0.6435578,,,
Megakaryocyte precursor,Megakaryocyte precursor,VTN,ITGAV_ITGB1,-0.1533019,1.0,0.0021714373,-0.15330184626365417,-inf,-0.6435578,,,
Megakaryocyte precursor,Megakaryocyte precursor,VTN,ITGAV_ITGB3,-0.047769357,0.53,0.0006404045,-0.0477693274669823,-inf,-0.0066657527,,,
Megakaryocyte precursor,Megakaryocyte precursor,VTN,ITGAV_ITGB5,-0.030008111,0.31,0.00038273,-0.030008110102652884,-inf,-0.0054213395,,,
Megakaryocyte precursor,Megakaryocyte precursor,VTN,ITGAV_ITGB8,0.018880133,0.34,-0.00032652522,0.018880131150215817,-inf,-0.1019262,,,
Megakaryocyte precursor,Megakaryocytes/platelets,ADGRE5,CD55,-0.5635559,1.0,0.28382427,-0.5635526254211176,-1.3161337,0.18728906,,,
Megakaryocyte precursor,Megakaryocytes/platelets,C3,ITGAM_ITGB2,-0.5238654,1.0,0.03554333,-0.5238612864459334,-49.99383,-0.016401464,,,
Megakaryocyte precursor,Megakaryocytes/platelets,C3,ITGAX_ITGB2,-0.5238654,1.0,0.03554333,-0.5238612864459334,-49.99383,-0.016401464,,,
Megakaryocyte precursor,Megakaryocytes/platelets,C5,C5AR1,-0.07332688,1.0,-0.024740398,-0.07332875146153528,-34.575077,-0.18853764,,,
Megakaryocyte precursor,Megakaryocytes/platelets,CD46,JAG1,0.015363662,0.37,-0.0057249884,0.015363370090612328,-17.726418,0.005710255,,,
Megakaryocyte precursor,Megakaryocytes/platelets,PLG,F2R,0.46633095,0.0,-0.003780048,0.4663313375254789,-inf,-0.07808613,,,
Megakaryocyte precursor,Megakaryocytes/platelets,PLG,F2RL1,-0.030588824,1.0,0.00023059745,-0.03058891421730727,-inf,-0.02865441,,,
Megakaryocyte precursor,Megakaryocytes/platelets,PLG,F2RL2,-0.031790968,0.97,0.00024029998,-0.03179121414675241,-inf,0.009640029,,,
Megakaryocyte precursor,Megakaryocytes/platelets,PLG,F2RL3,0.96653855,0.0,-0.007817229,0.9665442099559848,-inf,0.10257695,,,
Megakaryocyte precursor,Megakaryocytes/platelets,PLG,PARD3,1.0624305,0.0,-0.008591174,1.0624262526096317,-inf,0.09729317,,,
Megakaryocyte precursor,Megakaryocytes/platelets,PROS1,AXL,-0.0002351664,0.31,-0.0012728168,-0.00023505976927556266,-40.588707,-0.0003741746,,,
Megakaryocyte precursor,Megakaryocytes/platelets,VTN,ITGA2B_ITGB3,1.906881,0.0,-0.027717046,1.9068672699427005,-inf,0.2884973,,,
Megakaryocyte precursor,Megakaryocytes/platelets,VTN,ITGA8_ITGB1,-0.008814268,1.0,7.525639e-05,-0.00881424222701934,-inf,-0.00079472543,,,
Megakaryocyte precursor,Megakaryocytes/platelets,VTN,ITGAV_ITGB1,-0.06322857,1.0,0.0008646819,-0.06322874463637665,-inf,0.26991406,,,
Megakaryocyte precursor,Megakaryocytes/platelets,VTN,ITGAV_ITGB3,-0.06322857,1.0,0.0008646819,-0.06322874463637665,-inf,0.26991406,,,
Megakaryocyte precursor,Megakaryocytes/platelets,VTN,ITGAV_ITGB5,-0.06322857,1.0,0.0008646819,-0.06322874463637665,-inf,0.26991406,,,
Megakaryocyte precursor,Megakaryocytes/platelets,VTN,ITGAV_ITGB8,-0.06322857,1.0,0.0008646819,-0.06322874463637665,-inf,0.26991406,,,
Megakaryocyte precursor,Memory B cells,ADGRE5,CD55,-0.0898484,0.95,-0.07599173,-0.08984899959592939,-0.63124883,-0.050145175,,,
Megakaryocyte precursor,Memory B cells,C3,ITGAM_ITGB2,-0.3845483,1.0,0.025763271,-0.3845488581650436,-49.798435,-0.011888458,,,
Megakaryocyte precursor,Memory B cells,C3,ITGAX_ITGB2,-0.3845483,1.0,0.025763271,-0.3845488581650436,-49.798435,-0.011888458,,,
Megakaryocyte precursor,Memory B cells,C5,C5AR1,-0.076509394,1.0,-0.025378278,-0.07650790470936902,-35.281815,-0.1933987,,,
Megakaryocyte precursor,Memory B cells,CD46,JAG1,0.015363287,0.42,-0.0057250573,0.015363370090612304,-17.725117,0.005710324,,,
Megakaryocyte precursor,Memory B cells,PLG,F2R,-0.13242206,1.0,0.0010524947,-0.13242093484572895,-inf,0.021741852,,,
Megakaryocyte precursor,Memory B cells,PLG,F2RL1,-0.01275733,0.75,8.6679254e-05,-0.01275741953148251,-inf,-0.010770904,,,
Megakaryocyte precursor,Memory B cells,PLG,F2RL2,-0.03179122,1.0,0.00024030202,-0.0317912141467523,-inf,0.009640111,,,
Megakaryocyte precursor,Memory B cells,PLG,F2RL3,-0.020623406,1.0,0.00015016645,-0.020623505410989066,-inf,-0.00197047,,,
Megakaryocyte precursor,Memory B cells,PLG,PARD3,-0.021725342,0.91,0.00015906018,-0.02172538664168456,-inf,-0.0018013216,,,
Megakaryocyte precursor,Memory B cells,PROS1,AXL,-0.00023502298,0.32,-0.0012728065,-0.00023505976927570837,-40.58741,-0.0003741716,,,
Megakaryocyte precursor,Memory B cells,VTN,ITGA2B_ITGB3,-0.056825563,1.0,0.0007717892,-0.05682562065502554,-inf,-0.003984172,,,
Megakaryocyte precursor,Memory B cells,VTN,ITGA8_ITGB1,-0.008814184,1.0,7.525517e-05,-0.008814242227019351,-inf,-0.0007947126,,,
Megakaryocyte precursor,Memory B cells,VTN,ITGAV_ITGB1,-0.052699614,1.0,0.0007119312,-0.052699110035948016,-inf,0.22223227,,,
Megakaryocyte precursor,Memory B cells,VTN,ITGAV_ITGB3,-0.052699614,1.0,0.0007119312,-0.052699110035948016,-inf,0.22223227,,,
Megakaryocyte precursor,Memory B cells,VTN,ITGAV_ITGB5,-0.052699614,1.0,0.0007119312,-0.052699110035948016,-inf,0.22223227,,,
Megakaryocyte precursor,Memory B cells,VTN,ITGAV_ITGB8,-0.052699614,1.0,0.0007119312,-0.052699110035948016,-inf,0.22223227,,,
Megakaryocyte precursor,NK cells,ADGRE5,CD55,0.019453257,0.33,-0.15901445,0.019453203186101192,-0.5444039,-0.10492995,,,
Megakaryocyte precursor,NK cells,C3,ITGAM_ITGB2,0.12471408,0.03,-0.009986934,0.12471406596893236,-48.974476,0.0046084695,,,
Megakaryocyte precursor,NK cells,C3,ITGAX_ITGB2,0.12471408,0.03,-0.009986934,0.12471406596893236,-48.974476,0.0046084695,,,
Megakaryocyte precursor,NK cells,C5,C5AR1,-0.067013055,0.93,-0.023474902,-0.0670132060936649,-35.223015,-0.17889376,,,
Megakaryocyte precursor,NK cells,CD46,JAG1,0.6723099,0.0,0.11590383,0.6723099437159984,-4.6572337,-0.11560556,1.0,,
Megakaryocyte precursor,NK cells,PLG,F2R,-0.07469429,0.98,0.0005865732,-0.07469445475157789,-inf,0.012117104,,,
Megakaryocyte precursor,NK cells,PLG,F2RL1,-0.012859395,0.42,8.750302e-05,-0.012859388766989364,-inf,-0.010873266,,,
Megakaryocyte precursor,NK cells,PLG,F2RL2,-0.0031972118,0.43,9.519426e-06,-0.003197216393792019,-inf,0.00038188742,,,
Megakaryocyte precursor,NK cells,PLG,F2RL3,-0.0075832773,0.27,4.4919412e-05,-0.007583266927120869,-inf,-0.00058942824,,,
Megakaryocyte precursor,NK cells,PLG,PARD3,-0.025181875,1.0,0.0001869579,-0.025181855123708637,-inf,-0.002117257,,,
Megakaryocyte precursor,NK cells,PROS1,AXL,-0.00023503974,0.44,-0.0012728077,-0.00023505976927540306,-40.57959,-0.00037417194,,,
Megakaryocyte precursor,NK cells,VTN,ITGA2B_ITGB3,-0.06862841,1.0,0.0009430211,-0.06862830102567122,-inf,-0.0048681153,,,
Megakaryocyte precursor,NK cells,VTN,ITGA8_ITGB1,-0.008814236,0.05,7.5255935e-05,-0.008814242227019455,-inf,-0.0007947207,,,
Megakaryocyte precursor,NK cells,VTN,ITGAV_ITGB1,0.0017312388,0.37,-7.77345e-05,0.0017312228051857958,-inf,-0.024265146,,,
Megakaryocyte precursor,NK cells,VTN,ITGAV_ITGB3,-0.047769375,0.83,0.0006404048,-0.04776932746698225,-inf,-0.0066657555,,,
Megakaryocyte precursor,NK cells,VTN,ITGAV_ITGB5,-0.010875853,0.43,0.00010516521,-0.010875841379407322,-inf,-0.0014896566,,,
Megakaryocyte precursor,NK cells,VTN,ITGAV_ITGB8,-0.016831536,0.31,0.0001915684,-0.016831518259550912,-inf,-0.0013088753,,,
Megakaryocyte precursor,Naive B cells,ADGRE5,CD55,0.08446847,0.06,-0.20839833,0.08446634367199524,-0.2806773,-0.13751721,,,
Megakaryocyte precursor,Naive B cells,C3,ITGAM_ITGB2,-0.39068583,1.0,0.026194125,-0.39069069462287137,-49.807045,-0.012087275,,,
Megakaryocyte precursor,Naive B cells,C3,ITGAX_ITGB2,-0.39068583,1.0,0.026194125,-0.39069069462287137,-49.807045,-0.012087275,,,
Megakaryocyte precursor,Naive B cells,C5,C5AR1,-0.07294592,1.0,-0.024664043,-0.07294384279794361,-35.158524,-0.18795575,,,
Megakaryocyte precursor,Naive B cells,CD46,JAG1,0.015362786,0.36,-0.0057251505,0.01536337009061245,-17.748528,0.0057104165,,,
Megakaryocyte precursor,Naive B cells,PLG,F2R,-0.12906685,1.0,0.0010254148,-0.1290621071635663,-inf,0.021182451,,,
Megakaryocyte precursor,Naive B cells,PLG,F2RL1,-0.030588193,1.0,0.00023059236,-0.030588914217307306,-inf,-0.028653776,,,
Megakaryocyte precursor,Naive B cells,PLG,F2RL2,-0.017294208,0.96,0.00012329646,-0.017294399699672412,-inf,0.0049462398,,,
Megakaryocyte precursor,Naive B cells,PLG,F2RL3,-0.020623602,1.0,0.00015016802,-0.020623505410989458,-inf,-0.0019704907,,,
Megakaryocyte precursor,Naive B cells,PLG,PARD3,-0.019641338,0.97,0.00014224015,-0.019641673556223486,-inf,-0.0016108386,,,
Megakaryocyte precursor,Naive B cells,PROS1,AXL,0.004898359,0.24,-0.0009089302,0.004898096245460145,-25.579361,-0.00026720154,,,
Megakaryocyte precursor,Naive B cells,VTN,ITGA2B_ITGB3,-0.04361383,1.0,0.00058011746,-0.04361459821950856,-inf,-0.002994714,,,
Megakaryocyte precursor,Naive B cells,VTN,ITGA8_ITGB1,-0.22517614,1.0,0.0032141663,-0.22517688446834053,-inf,-0.95259565,,,
Megakaryocyte precursor,Naive B cells,VTN,ITGAV_ITGB1,-0.22517614,1.0,0.0032141663,-0.22517688446834053,-inf,-0.95259565,,,
Megakaryocyte precursor,Naive B cells,VTN,ITGAV_ITGB3,-0.05892984,1.0,0.0008023173,-0.05893178009496221,-inf,0.25044668,,,
Megakaryocyte precursor,Naive B cells,VTN,ITGAV_ITGB5,-0.05892984,1.0,0.0008023173,-0.05893178009496221,-inf,0.25044668,,,
Megakaryocyte precursor,Naive B cells,VTN,ITGAV_ITGB8,-0.05892984,1.0,0.0008023173,-0.05893178009496221,-inf,0.25044668,,,
Megakaryocyte precursor,Non-classical monocytes,ADGRE5,CD55,-0.1329937,0.98,-0.04321967,-0.13299440795202738,-0.66778505,-0.028519657,,,
Megakaryocyte precursor,Non-classical monocytes,C3,ITGAM_ITGB2,-0.10259846,1.0,0.0059704003,-0.102598496992581,-49.84817,-0.10650323,,,
Megakaryocyte precursor,Non-classical monocytes,C3,ITGAX_ITGB2,0.29124004,0.0,-0.021677053,0.2912398875173602,-48.762604,0.010002873,,,
Megakaryocyte precursor,Non-classical monocytes,C5,C5AR1,1.310588,0.0,0.2526412,1.3105890333560501,-32.26576,1.9252875,1.0,,
Megakaryocyte precursor,Non-classical monocytes,CD46,JAG1,0.066098735,0.1,0.003668243,0.06609878144999465,-2.9007468,-0.0036588027,1.0,,
Megakaryocyte precursor,Non-classical monocytes,PLG,F2R,-0.13078442,1.0,0.0010392773,-0.13078468908852503,-inf,0.021468814,,,
Megakaryocyte precursor,Non-classical monocytes,PLG,F2RL1,-0.016543137,0.89,0.00011723455,-0.016543101288839453,-inf,-0.014567754,,,
Megakaryocyte precursor,Non-classical monocytes,PLG,F2RL2,-0.022008076,0.98,0.00016134213,-0.02200782800079392,-inf,0.0064725047,,,
Megakaryocyte precursor,Non-classical monocytes,PLG,F2RL3,-0.0183947,0.89,0.00013217852,-0.018395020913637972,-inf,-0.001734434,,,
Megakaryocyte precursor,Non-classical monocytes,PLG,PARD3,-0.017250532,0.88,0.00012294395,-0.01725041617097954,-inf,-0.0013923133,,,
Megakaryocyte precursor,Non-classical monocytes,PROS1,AXL,0.026039634,0.18,0.0005896549,0.026039632870641382,-18.209816,0.000173343,1.0,,
Megakaryocyte precursor,Non-classical monocytes,VTN,ITGA2B_ITGB3,-0.046241965,1.0,0.0006182456,-0.04624160731573006,-inf,-0.0031915414,,,
Megakaryocyte precursor,Non-classical monocytes,VTN,ITGA8_ITGB1,-0.008814277,0.17,7.525653e-05,-0.008814242227019316,-inf,-0.00079472695,,,
Megakaryocyte precursor,Non-classical monocytes,VTN,ITGAV_ITGB1,0.03152829,0.03,-0.0005100207,0.03152844073890035,-inf,-0.15920508,,,
Megakaryocyte precursor,Non-classical monocytes,VTN,ITGAV_ITGB3,-0.03669664,1.0,0.00047976506,-0.036697124316101344,-inf,-0.004993711,,,
Megakaryocyte precursor,Non-classical monocytes,VTN,ITGAV_ITGB5,-0.014059631,0.71,0.00015135447,-0.01405976224429694,-inf,-0.002143924,,,
Megakaryocyte precursor,Non-classical monocytes,VTN,ITGAV_ITGB8,0.020991068,0.07,-0.00035715,0.020990546093640903,-inf,0.002440198,,,
Megakaryocyte precursor,Plasma cells,ADGRE5,CD55,-0.5068933,1.0,0.24078482,-0.5068929617687618,-1.5008175,0.15888833,,,
Megakaryocyte precursor,Plasma cells,C3,ITGAM_ITGB2,-0.50351226,1.0,0.03411454,-0.5035114900130305,-50.07268,-0.01574215,,,
Megakaryocyte precursor,Plasma cells,C3,ITGAX_ITGB2,-0.50351226,1.0,0.03411454,-0.5035114900130305,-50.07268,-0.01574215,,,
Megakaryocyte precursor,Plasma cells,C5,C5AR1,-0.08767288,1.0,-0.027615804,-0.08767305574314693,-35.322628,-0.21045007,,,
Megakaryocyte precursor,Plasma cells,CD46,JAG1,0.045899883,0.19,-7.14287e-05,0.04589992761844324,-11.343806,7.124488e-05,,,
Megakaryocyte precursor,Plasma cells,PLG,F2R,-0.10058082,1.0,0.00079550367,-0.10058081500263895,-inf,0.016433075,,,
Megakaryocyte precursor,Plasma cells,PLG,F2RL1,-0.030588856,1.0,0.00023059771,-0.03058891421730711,-inf,-0.028654441,,,
Megakaryocyte precursor,Plasma cells,PLG,F2RL2,-0.025594804,0.5,0.00019029067,-0.025594762690865455,-inf,0.0076338225,,,
Megakaryocyte precursor,Plasma cells,PLG,F2RL3,-0.0021124366,0.38,7.6419195e-07,-0.002112452808070517,-inf,-1.0027655e-05,,,
Megakaryocyte precursor,Plasma cells,PLG,PARD3,-0.025181886,1.0,0.00018695799,-0.025181855123708668,-inf,-0.0021172583,,,
Megakaryocyte precursor,Plasma cells,PROS1,AXL,-0.00023500808,0.37,-0.0012728055,-0.0002350597692754204,-40.579872,-0.0003741713,,,
Megakaryocyte precursor,Plasma cells,VTN,ITGA2B_ITGB3,-0.046173833,0.87,0.0006172572,-0.046173894222392785,-inf,-0.00642482,,,
Megakaryocyte precursor,Plasma cells,VTN,ITGA8_ITGB1,0.06831421,0.01,-0.0010436992,0.06831418812031423,-inf,0.30932543,,,
Megakaryocyte precursor,Plasma cells,VTN,ITGAV_ITGB1,-0.032270733,0.8,0.00041555538,-0.03227070021718959,-inf,0.12971734,,,
Megakaryocyte precursor,Plasma cells,VTN,ITGAV_ITGB3,-0.046173833,0.87,0.0006172572,-0.046173894222392785,-inf,-0.00642482,,,
Megakaryocyte precursor,Plasma cells,VTN,ITGAV_ITGB5,-0.032270733,0.8,0.00041555538,-0.03227070021718959,-inf,0.12971734,,,
Megakaryocyte precursor,Plasma cells,VTN,ITGAV_ITGB8,-0.032270733,0.8,0.00041555538,-0.03227070021718959,-inf,0.12971734,,,
Megakaryocyte precursor,Regulatory T cells,ADGRE5,CD55,-0.35701102,1.0,0.12693813,-0.3570114952081674,-1.1421673,0.083763525,,,
Megakaryocyte precursor,Regulatory T cells,C3,ITGAM_ITGB2,-0.15732458,1.0,0.0098121725,-0.15732466940208137,-50.316097,-0.17503485,,,
